sim_id,eps,b,Rp_um,L_um,solver_ok,Q05_Ah,Q3_Ah,Q_ratio,dV_3C
1616,0.4041377424657616,2.374858516249094,9.898752386765137,125.34188090971934,True,6.058909898304668,0.569519358522797,0.09399700079417803,0.46918742075244024
1617,0.30609891282904256,2.1656003185601818,5.892992399586599,119.22767565201553,True,6.058828978624371,0.4534429567717138,0.0748400323513779,0.39250137248833417
1618,0.37333069953858855,1.4750736719414683,2.164424861987848,88.96795561603496,True,5.287261715026002,3.548775892089276,0.6711935371014301,0.4976069124123321
1619,0.43794782326667175,1.0521822787559487,6.808765935546854,129.72435475862025,True,6.059041361953437,3.947882351445384,0.6515688069461512,0.5049615173906914
1620,0.40310062330634355,2.2004010644982746,7.8656575025373705,56.086928348505005,True,3.267453096337063,2.729074606733237,0.8352299256545203,0.5175672960550752
1621,0.3814922087972122,2.1385836221749077,3.89872726394107,124.76034233452388,True,6.059008975940426,0.8121320314576961,0.13403710651074652,0.6321272184399018
1622,0.32955325384206513,2.153506669956678,9.613694969455988,60.36508422078694,True,3.4758261402392723,2.1458138116646897,0.6173536089227334,0.6639771285612341
1623,0.35617282194219807,1.3426296515029539,9.280760603285948,113.35944894503942,True,6.058470992962821,3.006835370572309,0.49630267670916967,0.6236089167077727
1624,0.29339243194326275,1.1496459717831016,7.728129546433706,78.90861268641648,True,4.612529494401255,3.984601660429217,0.8638647547437421,0.46592000527835076
1625,0.3754622384003603,1.4977547581642747,7.137103700564167,117.55051418634156,True,6.058841887556462,2.4421677329289952,0.40307500645373734,0.621732509684644
1626,0.3342492953914164,2.230719450051396,4.220286046179361,125.50790088930837,True,6.058968017083697,0.48968942598361875,0.08082059925104475,0.422522322344868
1627,0.4419599555296782,1.5230684847847638,4.231068048846488,87.70332006266679,True,5.188832287423712,3.9751663001325745,0.76610036322956,0.46471810279891823
1628,0.2950297535166747,2.3096859198004465,5.714252476237942,115.90387496928204,True,6.058643878419751,0.39304516020578056,0.06487345486764222,0.3508995580649299
1629,0.2900528099123321,1.775011568553413,7.543946979069434,78.69632178835913,True,4.602589309418429,1.9610583969563642,0.4260772067895318,0.7120901532292767
1630,0.28229763713322453,2.1996634970348836,3.1947777126178183,102.82011867952403,True,6.042789889228891,0.4807896032497766,0.07956417682282334,0.4030687661536896
1631,0.36123089301737876,1.048750382946779,7.293486542262615,118.26381218680478,True,6.058879092902285,3.8173705115244294,0.6300456657067665,0.526479466549524
1632,0.3533964016659078,1.6861872959612696,8.543629662006522,67.10034275707577,True,3.9010652320455472,3.2458692869070083,0.832046913813081,0.5111163512156796
1633,0.40268010572589097,1.5167120000280379,6.217756566407041,130.1822763119317,True,6.059039681466001,2.2661894254457633,0.3740179210870348,0.607897622322839
1634,0.31135454970420584,2.4448097009399885,9.4124717205518,83.08657100370581,True,4.807963789760243,0.43184341051618247,0.08981835750009196,0.37984374750413963
1635,0.3648391539706003,1.2180649886069261,10.320385040066721,70.63169037023506,True,4.061098191019429,3.2241357230192147,0.7939073549487072,0.4599931128855035
1636,0.4230329990319543,1.054865660621423,9.659822350409854,65.31982207801371,True,3.7679310267127084,3.0420331825036167,0.8073484256843221,0.43526800220911266
1637,0.2979586621695225,1.0612900167346329,9.635682540412184,92.33418719464889,True,5.34378501555973,4.010118616373738,0.750426636681173,0.47445335901135355
1638,0.3152036106859678,1.8316910912771258,11.179200362040659,116.53785569372441,True,6.058572741949075,0.6715599760240373,0.11084458413352198,0.5147280444034772
1639,0.40045740528141216,1.8646415609761549,7.96062280880103,85.13466208130242,True,4.968919209887519,2.8158955437891193,0.5667018168027053,0.6174427987886286
1640,0.3024015367861195,2.4569854491968046,6.429409368866927,51.66750606172164,True,3.0343006945890707,1.43872249216211,0.4741529060477486,0.7333876753286588
1641,0.3280727548452861,1.2762322515539828,3.04212366161668,68.38242278374165,True,4.073417840841692,3.883323550340643,0.9533329754205206,0.43743351280881715
1642,0.39027759090199765,1.1043262432703482,10.86650343812153,114.68603839642452,True,6.058499609028253,3.8083421932839885,0.6285949391840967,0.5219183605783129
1643,0.3321351591933434,1.3895452042896181,4.852834393962569,99.20188561954413,True,5.840703924989692,3.1489696287328597,0.5391421426550768,0.5830091225437086
1644,0.42182729656698603,1.802681789216596,11.15015543758239,79.34180605891262,True,4.54473385591724,3.376989835597223,0.7430555765549142,0.5307281059534992
1645,0.35592023745815393,1.1900486808272053,7.326253340059647,71.63698782671341,True,4.19602369323145,3.70176381416415,0.8822075576301954,0.4482393270236522
1646,0.4161292834311283,2.4825570214262562,6.489982525094453,72.18649680913975,True,4.243775106893635,1.9116984493241067,0.4504711963220489,0.7192664750686628
1647,0.4120165728722426,2.145614726036148,9.543729238559404,94.56381611554103,True,5.4725422014632485,1.6446302490773896,0.3005239957103754,0.731254751020229
1648,0.3037630419078133,1.633897487849933,6.6600024094490955,79.90929128266296,True,4.692612806345894,2.6440958355496953,0.563459195264106,0.6266675842374299
1649,0.38393422574130437,1.627549463133404,3.9295332687715967,129.0022679211575,True,6.05906056734907,1.8706298042433565,0.30873264649701054,0.6414266471894225
1650,0.3346535188705191,1.2954142033319491,3.1986415212636365,136.61780617508407,True,6.059115692249059,2.236506208435861,0.3691142935753552,0.5948313056126926
1651,0.34555776647654246,1.956170796406849,11.335670029474878,108.220049847333,True,6.057196515059464,0.7946249279709292,0.1311869155962374,0.5801227013830799
1652,0.35547076979755743,1.0059924200166765,5.186423974978389,110.46845224643278,True,6.058448908695731,4.0123235709809295,0.6622691106996075,0.48769932822748707
1653,0.3307016926185633,1.3516662879649959,5.190073520383819,105.88435768674185,True,6.057617516305804,3.038478202396867,0.5015962454245315,0.5934852577028615
1654,0.36649498629623545,1.613611262873249,6.413775565257598,123.83298626965941,True,6.058987437422103,1.7416818751965346,0.28745428063431705,0.6576916422300689
1655,0.3846512775411493,1.629794995257106,7.5899856434445265,71.08574388257796,True,4.157566506406234,3.5937330946981003,0.8643837901716437,0.48737928997578406
1656,0.39984893450717734,1.032317655787128,5.251790933879104,134.16876435802004,True,6.059086121853625,3.7547891953836787,0.6196956306399216,0.5100734092803609
1657,0.37229286489157676,1.3977250403609285,5.246613726781608,121.90727913917335,True,6.059002675208375,2.627119791710287,0.43358947545273,0.5847042197950221
1658,0.3012601280448811,2.4103154399778024,5.556037665594807,128.24316886675422,True,6.058851669512353,0.3593171658826196,0.059304499512782965,0.3318024868922955
1659,0.44743962593702097,1.7239731628201098,10.401030586568725,77.20762849098713,True,4.443360996452396,3.533753213912594,0.7952883451814879,0.49229907627912883
1660,0.4318929861565981,1.2251363094815095,9.133969530468349,106.0097435626146,True,6.056496342183826,3.973667148329006,0.6560999831952672,0.49159359393177127
1661,0.311566600364339,1.5189250339605915,11.754640021169308,67.36884333027912,True,3.8242572160883133,2.774257026907459,0.7254368286830718,0.518433671752438
1662,0.3792020856118797,1.7055164629417985,6.046696705924414,122.7654844137942,True,6.058980951093537,1.6597367640165395,0.2739300184987356,0.6642580064306038
1663,0.3981780966825472,1.4503561789031079,5.342395400332414,57.5430387283195,True,3.4027900392413275,3.127416782414089,0.9190742732723425,0.43873110084190525
1664,0.33519901872924385,1.1207809064578407,11.57105977983151,74.28090980223351,True,4.236146884712838,3.2129525083850514,0.7584610722493521,0.4664689261175048
1665,0.3112517421895323,2.2983373513527825,11.549321070871867,117.2367686634366,True,6.058512974646336,0.3683153298950476,0.06079302486210288,0.34029437074730895
1666,0.3546933184752859,1.380463278073168,9.420968897096127,124.04853515672315,True,6.058949519790678,2.3769364010024496,0.3923017336979838,0.6468166837009091
1667,0.28482865586202794,1.1081164241924033,10.258162458274734,69.2005693882783,True,3.978864989124839,3.1520779905448335,0.792205314621178,0.4670426987529708
1668,0.40660664862449997,2.4951736853191724,9.621584738914805,106.10882609862323,True,6.055927857546237,0.6115464395694532,0.10098311174684994,0.48567999244889437
1669,0.38740296637940597,2.009581223641581,7.539819686452802,97.7244197750081,True,5.703496173005702,1.58158140064912,0.27730033521099706,0.6949972295281381
